home_team,fringe_side,quadrant,first_inning,n,csr,exp,ocs
KC,top,OZ,0,395,0.46835443037974683,0.30705463521050824,0.1612997951692386
KC,top,OZ,1,52,0.4423076923076923,0.28575555362817895,0.15655213867951334
KC,top,Top-Left,0,114,0.9473684210526315,0.964130807220428,-0.01676238616779646
KC,top,Top-Left,1,16,0.875,0.9597062403977328,-0.08470624039773278
KC,top,Top-Right,0,126,0.9523809523809523,0.9701247987250237,-0.017743846344071335
KC,top,Top-Right,1,13,0.8461538461538461,0.9693450058463444,-0.12319115969249828
LAA,bottom,Bottom-Left,0,149,0.9328859060402684,0.9692217188111644,-0.036335812770895926
LAA,bottom,Bottom-Left,1,13,1.0,0.9693324136751996,0.030667586324800378
LAA,bottom,Bottom-Right,0,168,0.8928571428571429,0.958414438084322,-0.06555729522717912
LAA,bottom,Bottom-Right,1,18,1.0,0.9597858376064177,0.04021416239358233
LAA,bottom,OZ,0,570,0.5017543859649123,0.3127264534952903,0.18902793246962196
LAA,bottom,OZ,1,70,0.4857142857142857,0.30872326606515227,0.17699101964913344
LAA,left,Bottom-Left,0,138,0.8985507246376812,0.9701488036850655,-0.07159807904738436
LAA,left,Bottom-Left,1,15,0.7333333333333333,0.9718009291324674,-0.23846759579913412
LAA,left,OZ,0,507,0.42998027613412226,0.32296190084625453,0.10701837528786773
LAA,left,OZ,1,72,0.4027777777777778,0.3091497147099909,0.09362806306778687
LAA,left,Top-Left,0,119,0.865546218487395,0.9645577750579654,-0.09901155657057037
LAA,left,Top-Left,1,16,1.0,0.9662574237763796,0.033742576223620424
LAA,right,Bottom-Right,0,183,0.912568306010929,0.958828163306376,-0.046259857295447016
LAA,right,Bottom-Right,1,17,0.7647058823529411,0.9545575599234993,-0.1898516775705582
LAA,right,OZ,0,604,0.4056291390728477,0.30428199838260905,0.10134714069023865
LAA,right,OZ,1,68,0.39705882352941174,0.3078217002876121,0.08923712324179967
LAA,right,Top-Right,0,119,0.907563025210084,0.9694235151781448,-0.06186048996806082
LAA,right,Top-Right,1,17,0.9411764705882353,0.9677869811058211,-0.026610510517585784
LAA,top,OZ,0,380,0.4,0.3133186400266614,0.08668135997333865
LAA,top,OZ,1,54,0.46296296296296297,0.3131811617788478,0.14978180118411516
LAA,top,Top-Left,0,133,0.9323308270676691,0.9644126771277353,-0.03208185006006614
LAA,top,Top-Left,1,25,0.92,0.9628352178210032,-0.04283521782100319
LAA,top,Top-Right,0,118,0.9067796610169492,0.969672157882125,-0.06289249686517584
LAA,top,Top-Right,1,10,0.7,0.9734422876118863,-0.2734422876118864
LAD,bottom,Bottom-Left,0,130,0.9461538461538461,0.9687181258448081,-0.022564279690961975
LAD,bottom,Bottom-Left,1,15,1.0,0.9694642536798501,0.03053574632014988
LAD,bottom,Bottom-Right,0,161,0.937888198757764,0.9581752035044644,-0.02028700474670042
LAD,bottom,Bottom-Right,1,19,0.9473684210526315,0.9562191356463422,-0.008850714593710673
LAD,bottom,OZ,0,564,0.49822695035460995,0.30288468237431354,0.1953422679802964
LAD,bottom,OZ,1,78,0.4230769230769231,0.2888380167477875,0.1342389063291356
